GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "48113","Dallas, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",103529442,104163397,105904811,111008057,115564147,124787858,131035394,132598465,127238614,132303301,140532842,147586040,153851046,162623802,174132066,183249298,191571857,203826645,216917807,213281734
 "48115","Dawson, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",404286,443214,496082,565767,643735,660373,854332,839189,629736,843460,773632,830099,1014400,784620,555758,531284,664937,763352,666532,587628
 "48115","Dawson, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",338589,374630,427465,496952,572109,585879,775376,756873,543680,753388,685470,740309,919861,689017,457543,433602,568725,669752,570642,491010
 "48115","Dawson, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",30779,53950,84600,108312,134579,61673,174357,26567,40073,174760,9547,16859,140153,8848,11339,13094,75313,126760,74353,94872
 "48115","Dawson, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",176068,189941,209345,245651,298491,369770,451780,568038,341843,392965,469101,490882,531213,425940,189632,165712,233544,257757,202894,100183
 "48115","Dawson, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",1459,1434,1494,1522,1525,1466,1395,1391,1567,1762,2301,1725,1916,2117,25129,32256,39373,43389,49201,53692
 "48115","Dawson, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",7066,7035,7043,6561,7419,12611,8910,11261,15005,13528,16169,16598,16542,17909,15446,11548,9672,8976,9489,9685
 "48115","Dawson, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",7328,5708,5496,7608,8322,12649,11075,10470,7328,9211,9612,8185,8299,7442,6187,5618,6849,9135,10460,9547
 "48115","Dawson, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),(D),4451,(D),(D),(D),(D),(D),6421,8259,8516,6586,5991,5752,5284,5124,6368,7955,8465,7791
 "48115","Dawson, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),(D),1045,(D),(D),(D),(D),(D),907,952,1096,1600,2309,1690,903,495,481,1180,1995,1756
 "48115","Dawson, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",7531,7380,9622,11176,8636,9653,10471,10187,10124,12614,15927,19473,20961,19571,16614,16105,16069,15810,16341,15599
 "48115","Dawson, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",21012,21042,22801,24883,26897,28731,29441,33851,38840,49106,56053,72532,81773,80077,72605,66861,64820,62397,60725,65214
 "48115","Dawson, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",11348,10610,10712,12561,13787,16264,15712,17938,12500,14847,18448,19820,17823,20012,14898,11283,12665,14368,14014,9824
 "48115","Dawson, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",2463,2720,2991,2544,2549,2558,3408,3600,3100,2831,2427,2679,2905,2680,2255,1521,1547,1749,2022,1890
 "48115","Dawson, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",41414,42010,39718,41967,41899,41298,38337,41499,39389,47202,50154,55230,51138,55136,54484,61025,57197,71994,66700,68606
 "48115","Dawson, TX",6,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",17293,17953,15155,14772,14327,13396,11679,11244,12815,14568,15676,15772,15581,14043,15095,17533,19679,19837,19487,20108
 "48115","Dawson, TX",6,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",24120,24058,24563,27195,27572,27901,26657,30255,26574,32634,34477,39458,35557,41093,39390,43491,37518,52156,47214,48498
 "48115","Dawson, TX",6,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",7900,8069,7988,9245,4620,5849,6916,7033,7096,7631,8789,9307,19867,21393,20542,20541,22742,26032,29326,28645
 "48115","Dawson, TX",6,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",3716,3640,3384,3580,3764,4669,5693,5645,5507,5597,6302,6364,6365,6546,6715,6443,6239,7600,9309,8852
 "48115","Dawson, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",3659,3947,4021,4856,0,0,0,0,0,0,0,0,10603,11769,11535,11742,13742,15376,(D),(D)
 "48115","Dawson, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",525,482,583,809,856,1180,1223,1388,1589,2035,2487,2942,2899,3078,2292,2356,2761,3056,(D),(D)
 "48115","Dawson, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",8508,8477,9617,8660,7221,6900,6800,7487,8275,9108,9479,8618,8449,8298,8553,8529,8455,10101,12514,11553
 "48115","Dawson, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",55,57,60,102,63,64,94,85,80,(D),(D),(D),(D),(D),(D),(D),(D),(D),556,492
 "48115","Dawson, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",8453,8420,9557,8558,7158,6836,6706,7402,8196,(D),(D),(D),(D),(D),(D),(D),(D),(D),11958,11061
 "48115","Dawson, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",5776,6000,5917,5880,5696,5901,6634,7603,8776,8552,8703,9346,9578,10086,10085,9755,10405,10762,11744,11580
 "48115","Dawson, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",(D),(D),(D),(D),276,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),396,349
 "48115","Dawson, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",(D),(D),(D),(D),5420,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),11348,11231
 "48115","Dawson, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",9935,10254,10120,10381,10468,10554,10142,9948,9763,9269,8761,9054,9243,9509,9772,9754,10074,10523,10857,10119
 "48115","Dawson, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",65697,68584,68617,68815,71626,74495,78955,82316,86056,90072,88162,89791,94539,95604,98215,97682,96212,93600,95890,96617
 "48115","Dawson, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",206847,243891,293945,353964,433070,431444,626137,594605,381917,567725,478648,507741,671366,434788,200972,178806,308857,384517,277247,195055
 "48115","Dawson, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",28543,28422,32423,36059,35533,38384,39912,44038,48964,61721,71980,92005,102734,99648,89219,82967,80889,78207,77067,80813
 "48115","Dawson, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",12807,12044,12206,14083,15312,17730,17107,19329,14067,16609,20749,21545,19738,22129,40027,43539,52038,57757,63216,63516
 "48115","Dawson, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",9791,8428,8487,10152,10871,15207,14482,14070,10428,12042,12039,10864,11205,10122,8442,7139,8396,10884,12482,11438
 "48115","Dawson, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",221242,256634,306484,368133,448811,456704,646121,616336,404250,590465,504429,532524,696208,460139,222604,195973,325378,402628,297196,214287
 "48115","Dawson, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",117346,117996,120981,128819,123298,129175,129255,140538,139431,162924,181041,207784,223653,228878,234939,237629,243347,267124,273446,276723
 "48117","Deaf Smith, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",685362,594621,651157,614943,613769,588651,747551,718685,649854,955323,1189322,1084503,997426,1457771,1598405,1610633,1611949,1511805,1374821,1259085
 "48117","Deaf Smith, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",632039,539269,593705,556308,553305,526172,681458,650316,577533,878584,1111885,1005422,915463,1375079,1505051,1521127,1520715,1419053,1281866,1160760
 "48117","Deaf Smith, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",381661,286215,335241,267654,244222,162612,258057,260214,176731,453445,628489,467493,366281,799614,846091,873611,887446,780642,623297,468868
 "48117","Deaf Smith, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",64,62,106,71,77,94,98,95,85,92,95,92,88,85,72,62,69,0,0,0
 "48117","Deaf Smith, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",7131,6644,6334,6689,6658,7421,7823,8643,8410,8313,8758,8540,9204,9569,64002,81716,80774,83852,87991,93235
 "48117","Deaf Smith, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",11308,11810,12834,14899,17667,46342,115356,48874,18368,24798,24091,23011,22381,22558,20509,19348,19101,18751,21266,22719
 "48117","Deaf Smith, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",42744,50231,57672,73388,75983,84094,73416,81042,111165,119625,123093,140289,153189,156905,174378,159179,148825,153324,153202,177266
 "48117","Deaf Smith, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",4978,4546,2966,3426,3771,3624,3767,5148,4614,5360,6248,6566,5687,5459,4425,4300,4468,4651,3427,3576
 "48117","Deaf Smith, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",37766,45685,54706,69963,72213,80470,69649,75895,106551,114265,116845,133723,147502,151447,169952,154879,144357,148672,149775,173689
 "48117","Deaf Smith, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",42722,41321,40057,43348,47997,46072,46328,50856,54084,58656,66889,66871,74039,82732,95208,93209,84857,81944,84379,86214
 "48117","Deaf Smith, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",21474,20862,22166,24932,29136,30702,33539,32278,30558,34301,49914,60080,68180,69733,77226,69572,62954,52086,55103,57721
 "48117","Deaf Smith, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",21871,18066,18056,20305,22566,27627,26867,40248,40545,44258,68198,88810,68755,74244,65634,59133,64296,70973,71403,67675
 "48117","Deaf Smith, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",10597,9692,9431,9354,10074,10529,12959,12820,12476,12636,11144,13442,14960,15978,13478,13617,16096,15911,14000,13245
 "48117","Deaf Smith, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",48076,48411,46567,45634,46587,54375,48585,49312,59397,56538,62201,67054,69633,73358,77342,78094,80196,82008,87678,96231
 "48117","Deaf Smith, TX",6,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",11175,12017,11541,10742,11406,11176,10812,11557,13876,15558,17715,19403,22576,21424,22719,24814,25350,25811,25914,25269
 "48117","Deaf Smith, TX",6,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",36900,36394,35026,34892,35180,43199,37774,37755,45521,40980,44486,47651,47057,51933,54623,53280,54846,56197,61764,70962
 "48117","Deaf Smith, TX",6,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",11013,11933,12142,13739,16078,18445,21015,25314,22413,22451,25160,27465,26231,26981,26278,24080,24405,25020,26764,25867
 "48117","Deaf Smith, TX",6,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",4437,5206,5674,5785,6162,7774,8763,9978,8541,8753,11637,13690,12151,11493,10472,9757,7940,7200,7686,7752
 "48117","Deaf Smith, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",3661,3950,4023,4857,5991,7279,8514,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48117","Deaf Smith, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",2915,2778,2445,3097,3925,3392,3738,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48117","Deaf Smith, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",10956,11571,11905,12414,11477,11577,11204,12442,14261,15802,15742,14824,14509,16466,16997,17943,18705,18888,19628,16415
 "48117","Deaf Smith, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",1193,1563,1757,1937,1940,2123,2225,2338,2674,3200,3304,2565,1932,2069,2180,2538,3304,3238,3480,3122
 "48117","Deaf Smith, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",9763,10008,10147,10477,9537,9454,8980,10104,11587,12602,12437,12259,12577,14398,14817,15405,15401,15650,16148,13294
 "48117","Deaf Smith, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",8086,7724,6928,8800,9627,10410,10399,11129,12641,12281,12925,13028,13245,12453,13740,15396,15477,17398,17147,14872
 "48117","Deaf Smith, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",13,50,(D),(D),(D),0,(D),(D),(D),(D),(D),(D),878,1024,1082,1185,1417,1542,1581,1396
 "48117","Deaf Smith, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",8073,7674,(D),(D),(D),10410,(D),(D),(D),(D),(D),(D),12367,11429,12658,14211,14060,15856,15566,13476
 "48117","Deaf Smith, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",14336,14726,14268,15079,15156,15872,15813,17049,16399,15388,15187,14423,14769,14401,14097,16166,17513,18255,20006,20432
 "48117","Deaf Smith, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",53323,55351,57453,58635,60465,62479,66093,68370,72321,76739,77437,79080,81963,82693,93354,89506,91234,92753,92955,98325
 "48117","Deaf Smith, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",381725,286277,335347,267726,244298,162707,258154,260309,176816,453537,628583,467585,366368,799699,846163,873674,887515,780642,623297,468868
 "48117","Deaf Smith, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",64196,62183,62223,68280,77133,76774,79866,83133,84642,92956,116803,126951,142219,152465,172433,162781,147812,134031,139482,143935
 "48117","Deaf Smith, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",29002,24711,24390,26994,29224,35048,34690,48891,48956,52571,76957,97349,77959,83813,129636,140849,145070,154825,159394,160910
 "48117","Deaf Smith, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",53341,59923,67103,82742,86058,94622,86376,93863,123641,132261,134237,153731,168149,172884,187855,172796,164921,169235,167202,190511
 "48117","Deaf Smith, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",435778,348318,405853,356013,337949,293142,446926,390225,306349,597960,775767,630885,541938,979163,1041050,1052201,1055441,952717,797765,668853
 "48117","Deaf Smith, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",196262,190952,187852,200295,215356,233030,234532,260090,271184,280624,336118,374538,373525,395916,464001,468926,465275,466336,484100,491908
 "48119","Delta, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",80796,89097,78255,70716,63952,69215,65380,66400,68523,68939,76539,83356,98047,113050,115639,128706,109677,99977,103465,107080
 "48119","Delta, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",66915,74487,63183,55991,48972,54390,50208,50694,52433,51619,59695,66226,80557,95602,97567,110088,90681,80002,83202,85704
 "48119","Delta, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",(D),(D),(D),(D),1028,2101,2054,3436,3264,911,2266,4124,17041,22594,(D),(D),(D),23284,22788,24158
 "48119","Delta, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "48119","Delta, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",70,86,87,83,75,87,68,74,73,78,82,64,78,81,91,110,106,178,179,189
 "48119","Delta, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",3134,2400,3858,2656,2893,3086,2331,1656,(D),(D),(D),(D),(D),(D),4700,5282,4915,(D),(D),(D)
 "48119","Delta, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",(D),(D),(D),(D),3003,3055,820,921,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48119","Delta, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),2736,2750,379,601,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48119","Delta, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",218,213,(D),155,267,305,441,321,60,2,56,465,961,918,674,90,146,536,1044,873
 "48119","Delta, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",5150,5146,2330,2876,3214,3437,3693,4039,4472,3903,4578,5019,4892,4863,4196,3059,2559,2069,1578,1453
 "48119","Delta, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",2809,3454,3609,3940,3978,4109,3537,3070,2514,2544,2061,1973,2020,1968,2026,1877,1990,2357,1837,2023
 "48119","Delta, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48119","Delta, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",(D),(D),(D),(D),(D),842,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48119","Delta, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",10605,12399,12786,14105,16390,20228,19220,17579,16470,17838,19710,19241,20181,19887,19304,21326,22710,21708,(D),28554
